run_id,started_at,agent,model,trigger,outcome,error,duration_s,tool_calls,input_tokens,output_tokens,cost_usd
run_01178,2026-09-01 13:09,Code Reviewer,clank-pro,API,escalated,,215.4,3,27974,8136,1.83554
run_01179,2026-09-01 17:03,Code Reviewer,clank-ultra,Slack,succeeded,,97.3,7,12305,2113,2.51084
run_01180,2026-09-01 10:50,Code Reviewer,clank-ultra,API,succeeded,,78.1,7,10928,3011,2.77664
run_01181,2026-09-01 15:28,Code Reviewer,clank-ultra,API,succeeded,,93.7,10,18652,3949,4.15376
run_01182,2026-09-01 10:16,Code Reviewer,clank-ultra,API,succeeded,,236.4,9,25211,5599,5.73284
run_01183,2026-09-01 12:15,Code Reviewer,clank-ultra,Schedule,succeeded,,147.0,6,21078,3223,4.0964
run_01184,2026-09-01 11:49,Code Reviewer,clank-ultra,Schedule,succeeded,,61.4,7,11617,1919,2.33516
run_01185,2026-09-01 08:38,Code Reviewer,clank-pro,API,succeeded,,228.3,4,27332,7500,1.73996
run_01186,2026-09-01 08:27,Code Reviewer,clank-ultra,API,succeeded,,100.7,6,14358,1836,2.62424
run_01187,2026-09-01 16:35,Code Reviewer,clank-pro,API,succeeded,,74.7,11,12462,3555,0.82046
run_01188,2026-09-01 12:57,Code Reviewer,clank-pro,API,succeeded,,154.3,3,21887,5624,1.35149
run_01189,2026-09-01 22:17,Code Reviewer,clank-pro,Schedule,succeeded,,129.8,5,14491,3259,0.84581
run_01190,2026-09-01 16:00,Code Reviewer,clank-pro,API,succeeded,,84.2,8,14472,1792,0.6692
run_01191,2026-09-01 11:02,Lead Enricher,clank-pro,API,succeeded,,19.5,4,4258,684,0.22982
run_01192,2026-09-01 10:23,Lead Enricher,clank-pro,Slack,succeeded,,39.1,2,4495,1269,0.30713
run_01193,2026-09-01 11:11,Lead Enricher,clank-pro,Slack,succeeded,,42.8,5,6308,880,0.31484
run_01194,2026-09-01 10:35,Lead Enricher,clank-pro,Schedule,escalated,,36.4,7,7233,1947,0.47063
run_01195,2026-09-01 13:39,Lead Enricher,clank-pro,API,succeeded,,100.3,4,16236,4390,1.03388
run_01196,2026-09-01 13:59,Lead Enricher,clank-mini,Schedule,succeeded,,48.8,7,10128,2236,0.09629
run_01197,2026-09-01 12:56,Lead Enricher,clank-mini,API,escalated,,33.5,5,7097,1160,0.06695
run_01198,2026-09-01 14:16,Lead Enricher,clank-mini,API,succeeded,,22.7,5,4373,1157,0.056
run_01199,2026-09-01 07:04,Lead Enricher,clank-mini,Schedule,succeeded,,47.9,5,8595,2567,0.09545
run_01200,2026-09-01 11:49,Lead Enricher,clank-pro,API,succeeded,,19.3,2,3564,946,0.24044
run_01201,2026-09-01 10:51,Lead Enricher,clank-mini,Slack,succeeded,,20.7,3,4147,949,0.05177
run_01202,2026-09-01 04:50,On-call Summarizer,clank-ultra,Schedule,succeeded,,50.7,11,11005,2265,2.4278
run_01203,2026-09-01 08:09,On-call Summarizer,clank-ultra,Slack,succeeded,,85.8,5,12525,1603,2.29244
run_01204,2026-09-01 21:16,On-call Summarizer,clank-ultra,API,succeeded,,50.5,10,9886,1405,1.88072
run_01205,2026-09-01 08:23,On-call Summarizer,clank-ultra,API,succeeded,,88.2,8,11396,2833,2.74736
run_01206,2026-09-02 14:38,Support Triage,clank-pro,Schedule,succeeded,,18.2,5,3876,510,0.19748
run_01207,2026-09-02 09:59,Support Triage,clank-mini,API,succeeded,,7.3,3,2175,362,0.03449
run_01208,2026-09-02 10:35,Support Triage,clank-pro,Schedule,escalated,,14.3,3,2549,429,0.14795
run_01209,2026-09-02 08:09,Support Triage,clank-mini,Schedule,succeeded,,7.7,2,1717,255,0.03095
run_01210,2026-09-02 12:48,Support Triage,clank-mini,API,succeeded,,14.4,2,2178,604,0.03838
run_01211,2026-09-02 19:40,Support Triage,clank-mini,API,succeeded,,7.7,3,2081,506,0.03642
run_01212,2026-09-02 14:42,Support Triage,clank-mini,API,succeeded,,11.0,1,1781,508,0.03525
run_01213,2026-09-02 09:23,Support Triage,clank-mini,Schedule,succeeded,,19.9,3,3842,943,0.05046
run_01214,2026-09-02 14:02,Support Triage,clank-mini,Schedule,failed,Tool timeout,10.5,5,3084,662,0.04293
run_01215,2026-09-02 10:25,Support Triage,clank-mini,Slack,succeeded,,13.1,3,2424,717,0.04117
run_01216,2026-09-02 10:40,Support Triage,clank-mini,Schedule,succeeded,,7.7,3,1937,494,0.03565
run_01217,2026-09-02 15:48,Support Triage,clank-pro,Webhook,succeeded,,30.2,3,5850,922,0.30614
run_01218,2026-09-02 00:37,Support Triage,clank-mini,Slack,succeeded,,6.9,3,2261,371,0.03498
run_01219,2026-09-02 13:46,Support Triage,clank-mini,Webhook,succeeded,,18.8,2,2500,579,0.03926
run_01220,2026-09-02 13:56,Support Triage,clank-mini,API,succeeded,,7.6,2,1892,325,0.03277
run_01221,2026-09-02 11:21,Support Triage,clank-pro,Schedule,succeeded,,12.8,4,3406,986,0.2405
run_01222,2026-09-02 13:21,Support Triage,clank-mini,API,succeeded,,17.2,4,3791,1097,0.05272
run_01223,2026-09-02 11:40,Support Triage,clank-mini,Slack,succeeded,,25.2,5,5187,712,0.05214
run_01224,2026-09-02 14:49,Support Triage,clank-pro,Webhook,escalated,,22.3,2,4083,1051,0.26861
run_01225,2026-09-02 17:04,Support Triage,clank-mini,Slack,succeeded,,10.2,4,3096,655,0.04286
run_01226,2026-09-02 09:31,Support Triage,clank-mini,Schedule,succeeded,,15.9,3,2929,747,0.04367
run_01227,2026-09-02 07:19,Support Triage,clank-pro,API,succeeded,,13.3,4,3076,633,0.18824
run_01228,2026-09-02 09:41,Support Triage,clank-mini,Slack,succeeded,,17.7,3,3654,837,0.04801
run_01229,2026-09-02 11:36,Support Triage,clank-mini,API,succeeded,,33.7,3,4839,1284,0.0599
run_01230,2026-09-02 13:49,Support Triage,clank-mini,Slack,succeeded,,28.6,2,4862,1175,0.05825
run_01231,2026-09-02 12:05,Support Triage,clank-pro,API,succeeded,,11.8,4,2939,407,0.15701
run_01232,2026-09-02 16:56,Invoice Parser,clank-mini,Schedule,failed,Tool timeout,15.4,2,3070,531,0.04078
run_01233,2026-09-02 19:25,Invoice Parser,clank-mini,Webhook,succeeded,,23.1,2,3918,793,0.04836
run_01234,2026-09-02 10:41,Invoice Parser,clank-mini,Slack,succeeded,,21.4,2,3270,536,0.04166
run_01235,2026-09-02 08:42,Invoice Parser,clank-mini,Slack,succeeded,,8.5,2,1891,516,0.03582
run_01236,2026-09-02 14:34,Invoice Parser,clank-mini,API,succeeded,,29.9,1,3247,874,0.04697
run_01237,2026-09-02 15:51,Invoice Parser,clank-mini,Schedule,succeeded,,15.0,2,2702,602,0.04044
run_01238,2026-09-02 10:17,Invoice Parser,clank-mini,API,succeeded,,7.4,2,1464,352,0.03149
run_01239,2026-09-02 17:03,Invoice Parser,clank-mini,Webhook,succeeded,,16.3,2,2493,574,0.03916
run_01240,2026-09-02 11:33,Invoice Parser,clank-mini,Schedule,succeeded,,23.4,2,4114,534,0.045
run_01241,2026-09-02 12:55,Invoice Parser,clank-mini,API,succeeded,,7.6,1,1199,204,0.02806
run_01242,2026-09-02 15:28,Invoice Parser,clank-mini,API,succeeded,,28.4,2,5065,1220,0.05978
run_01243,2026-09-02 17:01,Invoice Parser,clank-mini,API,succeeded,,57.0,3,10246,2272,0.09734
run_01244,2026-09-02 08:49,Invoice Parser,clank-mini,API,succeeded,,25.2,2,3870,527,0.04391
run_01245,2026-09-02 15:22,Invoice Parser,clank-mini,API,succeeded,,21.8,3,4534,678,0.04898
run_01246,2026-09-02 19:10,Invoice Parser,clank-mini,API,succeeded,,13.9,2,2697,388,0.037
run_01247,2026-09-02 11:12,Code Reviewer,clank-pro,API,succeeded,,76.7,13,16752,2984,0.88064
run_01248,2026-09-02 17:18,Code Reviewer,clank-pro,Webhook,succeeded,,73.6,7,11842,1652,0.5735
run_01249,2026-09-02 16:47,Code Reviewer,clank-ultra,Schedule,succeeded,,91.6,5,14275,2384,2.87732
run_01250,2026-09-02 15:10,Code Reviewer,clank-pro,API,succeeded,,191.5,3,30050,4859,1.50458
run_01251,2026-09-02 12:56,Code Reviewer,clank-pro,Schedule,succeeded,,181.5,5,24043,6082,1.47113
run_01252,2026-09-02 17:25,Code Reviewer,clank-ultra,Webhook,succeeded,,123.0,9,18162,4729,4.46936
run_01253,2026-09-02 10:23,Code Reviewer,clank-ultra,API,succeeded,,110.2,7,17910,2427,3.33416
run_01254,2026-09-02 17:00,Code Reviewer,clank-ultra,Schedule,succeeded,,62.7,3,9142,2364,2.25176
run_01255,2026-09-02 09:20,Code Reviewer,clank-pro,Webhook,succeeded,,210.1,3,23567,5473,1.38377
run_01256,2026-09-02 12:58,Lead Enricher,clank-mini,API,succeeded,,44.6,5,8076,1757,0.08042
run_01257,2026-09-02 13:08,Lead Enricher,clank-mini,Schedule,succeeded,,39.9,5,5775,780,0.05558
run_01258,2026-09-02 19:02,Lead Enricher,clank-pro,API,succeeded,,29.1,4,4622,1195,0.30206
run_01259,2026-09-02 13:24,Lead Enricher,clank-pro,Webhook,succeeded,,32.7,4,5426,798,0.27854
run_01260,2026-09-02 11:09,Lead Enricher,clank-pro,API,succeeded,,24.6,5,4897,752,0.25715
run_01261,2026-09-02 08:56,Lead Enricher,clank-mini,Slack,succeeded,,61.1,7,10954,2666,0.10647
run_01262,2026-09-02 10:57,Lead Enricher,clank-pro,Slack,succeeded,,29.0,4,6106,1165,0.34298
run_01263,2026-09-02 13:39,Lead Enricher,clank-mini,Schedule,succeeded,,18.0,8,5546,934,0.05713
run_01264,2026-09-02 11:57,Lead Enricher,clank-pro,Webhook,succeeded,,40.6,4,6769,1224,0.36995
run_01265,2026-09-02 17:24,Lead Enricher,clank-mini,Schedule,succeeded,,55.6,9,9474,2040,0.09054
run_01266,2026-09-02 08:35,On-call Summarizer,clank-ultra,API,succeeded,,78.3,16,16515,2028,2.97524
run_01267,2026-09-02 14:49,On-call Summarizer,clank-ultra,Slack,succeeded,,32.9,12,8936,2000,2.05232
run_01268,2026-09-02 13:58,On-call Summarizer,clank-ultra,Schedule,succeeded,,65.6,7,8876,2405,2.23952
run_01269,2026-09-02 14:05,On-call Summarizer,clank-ultra,Schedule,succeeded,,53.4,9,11721,3131,2.9294
run_01270,2026-09-02 08:15,On-call Summarizer,clank-ultra,API,succeeded,,30.0,14,8672,1638,1.84688
run_01271,2026-09-03 10:35,Support Triage,clank-mini,Slack,succeeded,,13.7,2,2155,586,0.038
run_01272,2026-09-03 11:59,Support Triage,clank-mini,Slack,succeeded,,13.2,4,3088,800,0.04515
run_01273,2026-09-03 13:55,Support Triage,clank-mini,Schedule,succeeded,,8.6,3,2380,518,0.03781
run_01274,2026-09-03 19:20,Support Triage,clank-mini,Slack,succeeded,,14.0,3,3066,433,0.03919
run_01275,2026-09-03 22:27,Support Triage,clank-pro,API,escalated,,9.5,2,2246,299,0.12326
run_01276,2026-09-03 08:51,Support Triage,clank-mini,API,succeeded,,10.8,2,2091,529,0.03683
run_01277,2026-09-03 15:19,Support Triage,clank-mini,Schedule,succeeded,,11.1,3,2948,720,0.04331
run_01278,2026-09-03 14:28,Support Triage,clank-pro,Slack,succeeded,,10.7,3,2790,829,0.20318
run_01279,2026-09-03 14:18,Support Triage,clank-mini,Webhook,succeeded,,18.6,1,3036,468,0.03963
run_01280,2026-09-03 06:38,Support Triage,clank-mini,Slack,succeeded,,11.9,2,2180,265,0.03296
run_01281,2026-09-03 07:26,Support Triage,clank-mini,API,succeeded,,13.6,4,3318,450,0.04047
run_01282,2026-09-03 13:57,Support Triage,clank-mini,Schedule,succeeded,,11.4,4,2648,386,0.03677
run_01283,2026-09-03 21:47,Support Triage,clank-mini,Slack,succeeded,,18.7,4,4008,612,0.04582
run_01284,2026-09-03 10:29,Support Triage,clank-mini,API,succeeded,,11.9,2,2351,522,0.03776
run_01285,2026-09-03 19:46,Support Triage,clank-mini,API,succeeded,,8.7,1,1526,223,0.02967
run_01286,2026-09-03 13:15,Support Triage,clank-mini,Slack,succeeded,,11.4,2,2405,489,0.03744
run_01287,2026-09-03 16:18,Support Triage,clank-mini,API,succeeded,,27.3,5,6279,1316,0.06617
run_01288,2026-09-03 12:52,Support Triage,clank-pro,Schedule,succeeded,,15.4,4,3165,568,0.18311
run_01289,2026-09-03 15:46,Support Triage,clank-mini,Schedule,succeeded,,10.2,1,1715,488,0.03467
run_01290,2026-09-03 14:06,Support Triage,clank-mini,API,succeeded,,16.8,3,2938,372,0.0377
run_01291,2026-09-03 17:31,Support Triage,clank-mini,Webhook,succeeded,,14.4,2,2310,585,0.0386
run_01292,2026-09-03 14:42,Support Triage,clank-mini,API,succeeded,,12.8,4,3651,943,0.04969
run_01293,2026-09-03 12:19,Support Triage,clank-mini,API,succeeded,,18.4,2,2901,803,0.04445
run_01294,2026-09-03 13:01,Support Triage,clank-mini,Schedule,succeeded,,24.8,4,4316,1192,0.05634
run_01295,2026-09-03 11:39,Support Triage,clank-pro,Webhook,succeeded,,18.7,3,3401,796,0.21755
run_01296,2026-09-03 10:13,Support Triage,clank-mini,Slack,succeeded,,25.6,3,3707,960,0.05019
run_01297,2026-09-03 09:07,Support Triage,clank-mini,API,succeeded,,8.7,2,1739,498,0.03492
run_01298,2026-09-03 10:02,Support Triage,clank-mini,API,succeeded,,6.9,3,2071,304,0.03315
run_01299,2026-09-03 09:06,Support Triage,clank-mini,API,succeeded,,11.8,5,3538,633,0.04428
run_01300,2026-09-03 13:24,Support Triage,clank-mini,Slack,succeeded,,17.9,5,4660,615,0.04848
run_01301,2026-09-03 11:42,Invoice Parser,clank-mini,API,succeeded,,30.3,2,5167,833,0.054
run_01302,2026-09-03 10:22,Invoice Parser,clank-mini,Schedule,succeeded,,26.5,3,5157,860,0.05439
run_01303,2026-09-03 23:49,Invoice Parser,clank-mini,API,succeeded,,24.9,1,2929,678,0.04256
run_01304,2026-09-03 10:27,Invoice Parser,clank-mini,Schedule,succeeded,,32.5,2,5894,876,0.05759
run_01305,2026-09-03 12:14,Invoice Parser,clank-mini,Slack,succeeded,,6.9,3,2192,441,0.03582
run_01306,2026-09-03 14:39,Invoice Parser,clank-mini,API,succeeded,,38.7,2,4953,1022,0.05616
run_01307,2026-09-03 08:29,Invoice Parser,clank-mini,API,succeeded,,58.5,2,8173,1038,0.0693
run_01308,2026-09-03 23:50,Invoice Parser,clank-mini,API,succeeded,,20.7,2,2803,703,0.04246
run_01309,2026-09-03 11:09,Invoice Parser,clank-mini,Slack,succeeded,,18.5,3,3389,469,0.04106
run_01310,2026-09-03 22:14,Invoice Parser,clank-mini,Webhook,succeeded,,41.9,2,5152,990,0.05645
run_01311,2026-09-03 06:01,Invoice Parser,clank-mini,API,succeeded,,49.5,1,6920,1448,0.07085
run_01312,2026-09-03 12:21,Invoice Parser,clank-mini,Schedule,succeeded,,14.3,3,2922,484,0.03943
run_01313,2026-09-03 11:27,Invoice Parser,clank-mini,API,succeeded,,23.5,2,2967,879,0.04593
run_01314,2026-09-03 13:06,Invoice Parser,clank-mini,API,succeeded,,54.9,3,8703,1239,0.07464
run_01315,2026-09-03 11:47,Invoice Parser,clank-mini,Schedule,succeeded,,41.6,3,5729,691,0.05397
run_01316,2026-09-03 10:16,Code Reviewer,clank-ultra,Schedule,succeeded,,37.9,8,8787,2524,2.28596
run_01317,2026-09-03 13:12,Code Reviewer,clank-pro,API,succeeded,,80.5,4,13065,1808,0.62891
run_01318,2026-09-03 12:03,Code Reviewer,clank-pro,Schedule,succeeded,,278.1,9,37139,5867,1.83821
run_01319,2026-09-03 11:39,Code Reviewer,clank-pro,API,succeeded,,138.9,4,18294,5449,1.2227
run_01320,2026-09-03 11:29,Code Reviewer,clank-ultra,Schedule,succeeded,,43.2,8,7171,1897,1.79108
run_01321,2026-09-03 13:34,Code Reviewer,clank-ultra,Slack,succeeded,,168.2,3,23070,5241,5.30408
run_01322,2026-09-03 19:05,Code Reviewer,clank-ultra,Webhook,succeeded,,102.6,4,17769,5100,4.60028
run_01323,2026-09-03 15:57,Code Reviewer,clank-pro,Schedule,succeeded,,176.5,6,27390,4436,1.37402
run_01324,2026-09-03 15:11,Code Reviewer,clank-pro,API,succeeded,,86.6,7,14639,3941,0.93209
run_01325,2026-09-03 16:38,Lead Enricher,clank-mini,Slack,succeeded,,65.5,2,7933,1188,0.07074
run_01326,2026-09-03 11:29,Lead Enricher,clank-pro,API,failed,Invalid output,73.5,5,10440,2593,0.64436
run_01327,2026-09-03 11:50,Lead Enricher,clank-pro,API,succeeded,,32.7,5,6484,1722,0.42116
run_01328,2026-09-03 13:21,Lead Enricher,clank-pro,API,succeeded,,28.4,6,5742,992,0.3113
run_01329,2026-09-03 19:59,Lead Enricher,clank-mini,Schedule,succeeded,,26.7,3,4954,1429,0.06268
run_01330,2026-09-03 13:04,Lead Enricher,clank-mini,API,succeeded,,29.7,5,6616,1485,0.07022
run_01331,2026-09-03 15:00,Lead Enricher,clank-pro,Schedule,succeeded,,20.8,7,5449,1146,0.32099
run_01332,2026-09-03 16:30,Lead Enricher,clank-mini,Webhook,succeeded,,35.9,6,5687,1535,0.06731
run_01333,2026-09-03 02:13,Lead Enricher,clank-pro,API,escalated,,37.6,6,6851,1109,0.35861
run_01334,2026-09-03 14:57,Lead Enricher,clank-mini,API,succeeded,,53.1,3,8878,2185,0.09047
run_01335,2026-09-03 15:58,Lead Enricher,clank-pro,Slack,succeeded,,20.5,3,4290,1053,0.27506
run_01336,2026-09-03 14:48,On-call Summarizer,clank-ultra,Slack,escalated,,31.0,10,8310,1887,1.92296
run_01337,2026-09-03 05:46,On-call Summarizer,clank-ultra,API,succeeded,,42.6,7,7952,1546,1.71632
run_01338,2026-09-03 11:39,On-call Summarizer,clank-ultra,API,succeeded,,45.3,3,7379,1706,1.72436
run_01339,2026-09-03 14:19,On-call Summarizer,clank-ultra,API,succeeded,,52.5,5,7874,1880,1.86728
run_01340,2026-09-03 19:08,On-call Summarizer,clank-ultra,Schedule,succeeded,,81.8,6,11946,2927,2.85848
run_01341,2026-09-04 08:46,Support Triage,clank-mini,Slack,succeeded,,41.6,3,5543,979,0.05784
run_01342,2026-09-04 13:20,Support Triage,clank-mini,API,succeeded,,16.5,4,3247,700,0.04419
run_01343,2026-09-04 15:24,Support Triage,clank-mini,API,succeeded,,28.8,4,5064,982,0.05597
run_01344,2026-09-04 15:50,Support Triage,clank-pro,API,succeeded,,13.8,3,2962,371,0.15338
run_01345,2026-09-04 16:12,Support Triage,clank-mini,Slack,succeeded,,8.5,0,1284,335,0.0305
run_01346,2026-09-04 11:18,Support Triage,clank-mini,API,succeeded,,15.6,2,2263,555,0.03793
run_01347,2026-09-04 11:09,Support Triage,clank-mini,Webhook,succeeded,,8.8,3,2416,496,0.0376
run_01348,2026-09-04 13:06,Support Triage,clank-mini,API,failed,Tool timeout,19.4,2,3625,852,0.04813
run_01349,2026-09-04 11:00,Support Triage,clank-mini,Schedule,failed,Rate limited,13.9,0,1438,193,0.02884
run_01350,2026-09-04 11:00,Support Triage,clank-pro,API,succeeded,,31.5,4,6321,1485,0.38783
run_01351,2026-09-04 10:03,Support Triage,clank-mini,API,succeeded,,22.0,1,3040,746,0.0441
run_01352,2026-09-04 09:52,Support Triage,clank-mini,API,succeeded,,14.2,3,2603,574,0.0396
run_01353,2026-09-04 17:48,Support Triage,clank-pro,API,succeeded,,22.2,2,3810,653,0.21266
run_01354,2026-09-04 13:04,Support Triage,clank-mini,Webhook,succeeded,,18.9,2,3512,810,0.04701
run_01355,2026-09-04 14:52,Support Triage,clank-pro,Schedule,succeeded,,12.7,2,2531,598,0.16769
run_01356,2026-09-04 10:55,Support Triage,clank-pro,Schedule,succeeded,,16.5,3,2766,722,0.18962
run_01357,2026-09-04 10:12,Support Triage,clank-mini,Schedule,succeeded,,6.7,5,2833,414,0.03796
run_01358,2026-09-04 10:19,Support Triage,clank-mini,Slack,succeeded,,32.9,4,5752,1431,0.0659
run_01359,2026-09-04 12:04,Support Triage,clank-pro,API,succeeded,,22.5,3,3903,1049,0.26297
run_01360,2026-09-04 14:39,Support Triage,clank-mini,Slack,succeeded,,37.6,2,5952,972,0.05936
run_01361,2026-09-04 05:32,Support Triage,clank-mini,Slack,succeeded,,24.1,2,3686,831,0.04804
run_01362,2026-09-04 13:38,Support Triage,clank-mini,Webhook,succeeded,,15.0,2,2655,450,0.03782
run_01363,2026-09-04 10:51,Support Triage,clank-mini,Slack,succeeded,,19.1,4,3654,615,0.04446
run_01364,2026-09-04 09:15,Support Triage,clank-mini,Slack,succeeded,,6.0,3,1973,247,0.03184
run_01365,2026-09-04 13:11,Support Triage,clank-mini,Schedule,succeeded,,31.0,3,4352,617,0.04728
run_01366,2026-09-04 11:00,Support Triage,clank-mini,Schedule,succeeded,,13.2,4,3631,768,0.04681
run_01367,2026-09-04 15:35,Support Triage,clank-mini,API,succeeded,,19.3,2,3780,614,0.04494
run_01368,2026-09-04 13:05,Support Triage,clank-mini,Slack,succeeded,,6.3,2,1708,374,0.03282
run_01369,2026-09-04 13:37,Support Triage,clank-mini,Schedule,succeeded,,28.3,5,6034,1719,0.07164
run_01370,2026-09-04 08:21,Support Triage,clank-pro,Schedule,succeeded,,18.1,5,4168,569,0.21332
run_01371,2026-09-04 20:25,Support Triage,clank-pro,API,succeeded,,5.8,3,1947,269,0.11069
run_01372,2026-09-04 15:33,Support Triage,clank-mini,API,succeeded,,9.3,2,1771,389,0.03331
run_01373,2026-09-04 17:10,Invoice Parser,clank-mini,Schedule,succeeded,,14.6,1,2294,470,0.0367
run_01374,2026-09-04 13:50,Invoice Parser,clank-mini,API,succeeded,,22.9,2,3588,674,0.04514
run_01375,2026-09-04 11:08,Invoice Parser,clank-mini,API,succeeded,,8.1,1,1617,305,0.03135
run_01376,2026-09-04 10:35,Invoice Parser,clank-mini,Slack,failed,Rate limited,29.6,0,2908,604,0.0413
run_01377,2026-09-04 10:42,Invoice Parser,clank-mini,Schedule,succeeded,,24.6,2,3175,788,0.04531
run_01378,2026-09-04 10:27,Invoice Parser,clank-mini,API,succeeded,,20.3,2,3627,1085,0.05187
run_01379,2026-09-04 15:17,Invoice Parser,clank-mini,API,succeeded,,26.2,2,3961,836,0.04922
run_01380,2026-09-04 18:09,Invoice Parser,clank-mini,Slack,succeeded,,23.9,2,4133,751,0.04855
run_01381,2026-09-04 09:08,Invoice Parser,clank-mini,Slack,failed,Rate limited,48.3,2,8146,2276,0.089
run_01382,2026-09-04 13:58,Invoice Parser,clank-mini,API,succeeded,,26.2,2,3406,666,0.04428
run_01383,2026-09-04 16:50,Invoice Parser,clank-mini,Schedule,succeeded,,36.2,2,6310,881,0.05934
run_01384,2026-09-04 10:47,Invoice Parser,clank-mini,Slack,succeeded,,9.4,3,2180,274,0.0331
run_01385,2026-09-04 13:37,Invoice Parser,clank-mini,API,succeeded,,11.2,2,2204,576,0.03803
run_01386,2026-09-04 15:41,Code Reviewer,clank-pro,Schedule,succeeded,,112.4,5,18926,3675,1.02878
run_01387,2026-09-04 15:07,Code Reviewer,clank-pro,Slack,failed,Invalid output,96.3,10,15858,4200,0.99974
run_01388,2026-09-04 11:49,Code Reviewer,clank-pro,API,succeeded,,73.2,11,14115,2257,0.71429
run_01389,2026-09-04 16:56,Code Reviewer,clank-ultra,Slack,succeeded,,111.1,6,14277,3953,3.63068
run_01390,2026-09-04 09:34,Code Reviewer,clank-pro,Slack,succeeded,,103.7,8,17738,2931,0.90386
run_01391,2026-09-04 05:20,Code Reviewer,clank-ultra,API,failed,Auth expired,159.1,5,26512,5759,5.96576
run_01392,2026-09-04 08:17,Code Reviewer,clank-ultra,API,succeeded,,82.8,8,16214,2411,3.12296
run_01393,2026-09-04 08:21,Code Reviewer,clank-ultra,API,succeeded,,109.7,5,12087,3605,3.20084
run_01394,2026-09-04 07:06,Code Reviewer,clank-ultra,Webhook,succeeded,,95.9,4,11187,2964,2.78516
run_01395,2026-09-04 13:43,Code Reviewer,clank-pro,Schedule,succeeded,,113.1,3,13869,3961,0.91139
run_01396,2026-09-04 07:43,Code Reviewer,clank-pro,API,succeeded,,57.6,5,9462,2620,0.61826
run_01397,2026-09-04 05:55,Lead Enricher,clank-mini,Slack,failed,Tool timeout,22.5,5,5411,1591,0.0671
run_01398,2026-09-04 14:28,Lead Enricher,clank-pro,Schedule,succeeded,,32.2,4,5540,1214,0.33188
run_01399,2026-09-04 11:41,Lead Enricher,clank-mini,API,succeeded,,46.8,7,10077,2802,0.10514
run_01400,2026-09-04 15:04,Lead Enricher,clank-mini,API,succeeded,,22.1,3,4138,626,0.04657
run_01401,2026-09-04 11:48,Lead Enricher,clank-pro,Webhook,succeeded,,29.0,5,5438,1129,0.31862
run_01402,2026-09-04 11:41,Lead Enricher,clank-mini,Schedule,failed,Auth expired,34.3,4,5321,1384,0.06343
run_01403,2026-09-04 17:32,Lead Enricher,clank-mini,Schedule,succeeded,,35.6,1,4540,729,0.04982
run_01404,2026-09-04 15:29,Lead Enricher,clank-mini,Slack,succeeded,,27.8,3,4940,1329,0.06102
run_01405,2026-09-04 06:24,Lead Enricher,clank-mini,API,succeeded,,24.3,5,5256,1257,0.06114
run_01406,2026-09-04 13:14,Lead Enricher,clank-pro,API,succeeded,,55.9,4,6655,1714,0.42533
run_01407,2026-09-04 13:32,Lead Enricher,clank-mini,API,succeeded,,20.4,2,3517,426,0.04088
run_01408,2026-09-04 16:59,Lead Enricher,clank-pro,API,succeeded,,41.5,4,6982,1072,0.3581
run_01409,2026-09-04 14:19,Lead Enricher,clank-mini,API,failed,Tool timeout,101.3,6,12523,2337,0.10748
run_01410,2026-09-04 10:56,On-call Summarizer,clank-ultra,Schedule,succeeded,,59.2,18,13951,2081,2.693
run_01411,2026-09-04 11:10,On-call Summarizer,clank-ultra,Slack,succeeded,,41.9,12,11238,2938,2.7788
run_01412,2026-09-04 14:36,On-call Summarizer,clank-ultra,API,succeeded,,55.8,4,7919,1735,1.80308
run_01413,2026-09-05 10:44,Support Triage,clank-pro,API,succeeded,,11.6,3,2870,818,0.20426
run_01414,2026-09-05 22:38,Support Triage,clank-pro,API,failed,Invalid output,13.7,1,2126,382,0.12962
run_01415,2026-09-05 07:08,Support Triage,clank-mini,Slack,succeeded,,6.5,0,865,187,0.02645
run_01416,2026-09-05 14:03,Support Triage,clank-mini,API,succeeded,,11.3,5,3119,795,0.0452
run_01417,2026-09-05 16:23,Support Triage,clank-mini,Slack,succeeded,,23.2,4,4883,698,0.0507
run_01418,2026-09-05 10:09,Support Triage,clank-mini,API,succeeded,,13.9,5,3371,936,0.04846
run_01419,2026-09-05 22:12,Support Triage,clank-mini,Slack,succeeded,,8.7,4,2506,608,0.03975
run_01420,2026-09-05 15:45,Support Triage,clank-mini,API,succeeded,,13.3,3,2897,416,0.03824
run_01421,2026-09-05 00:41,Support Triage,clank-mini,Schedule,succeeded,,35.9,3,6299,1288,0.0658
run_01422,2026-09-05 13:37,Invoice Parser,clank-mini,Schedule,succeeded,,28.3,3,5376,710,0.05286
run_01423,2026-09-05 05:09,Invoice Parser,clank-mini,Slack,succeeded,,11.8,1,1880,350,0.03312
run_01424,2026-09-05 17:58,Invoice Parser,clank-mini,Webhook,succeeded,,13.2,2,2354,347,0.03497
run_01425,2026-09-05 14:37,Invoice Parser,clank-mini,Slack,succeeded,,26.0,2,3931,1165,0.05436
run_01426,2026-09-05 10:22,Invoice Parser,clank-mini,Schedule,succeeded,,20.2,1,2452,354,0.03547
run_01427,2026-09-05 04:16,Code Reviewer,clank-pro,API,succeeded,,139.8,6,21392,5245,1.29116
run_01428,2026-09-05 04:06,Code Reviewer,clank-ultra,Slack,succeeded,,201.8,0,31586,7302,7.31528
